Symbol,Price Change,Price Change Percent,Weighted Average Price,Previous Close Price,Last Price,Last Quantity,Bid Price,Bid Quantity,Ask Price,Ask Quantity,Open Price,High Price,Low Price,Volume,Quote Volume,Open Time,Close Time,First Id,Last Id,Count
RLCBUSD,0.00000000,0.000,0.00000000,1.78300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
CELRBUSD,0.00016000,1.413,0.01128341,0.01127000,0.01148000,1059.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01132000,0.01148000,0.01110000,347328.00000000,3919.04585000,1697691627467,1697778027467,8227423,8227476,54
ATMBUSD,-0.00100000,-0.041,2.41901312,2.42300000,2.42000000,9.98000000,0.00000000,0.00000000,0.00000000,0.00000000,2.42100000,2.47300000,2.38100000,13017.49000000,31489.47913000,1695272402482,1695358802482,2628480,2628784,305
ZENBUSD,-0.62000000,-7.939,7.21808569,7.80000000,7.19000000,2.39000000,0.00000000,0.00000000,0.00000000,0.00000000,7.81000000,7.88000000,6.06000000,9515.81000000,68685.93200000,1692241230578,1692327630578,2592126,2593913,1788
FTMBUSD,-0.01680000,-5.416,0.29399359,0.31080000,0.29340000,573.00000000,0.29310000,46.00000000,0.29320000,2573.00000000,0.31020000,0.31020000,0.27830000,3265113.00000000,959922.30430000,1700564506252,1700650906252,44767200,44771927,4728
THETABUSD,0.00100000,0.163,0.61680237,0.61600000,0.61600000,28.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.61500000,0.62300000,0.61000000,25573.60000000,15773.85710000,1696489250343,1696575650343,7357203,7357602,400
WINBUSD,0.00000000,0.000,0.00000000,0.00006940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
KAVABUSD,-0.02200000,-3.406,0.63067442,0.64700000,0.62400000,348.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.64600000,0.64800000,0.61200000,80724.00000000,50910.56180000,1698307203009,1698393603009,4045494,4046559,1066
XEMBUSD,0.00000000,0.000,0.00000000,0.09630000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
ATABTC,-0.00000013,-5.306,0.00000235,0.00000245,0.00000232,363.00000000,0.00000231,5899.00000000,0.00000232,65958.00000000,0.00000245,0.00000245,0.00000223,841003.00000000,1.97669348,1700564506045,1700650906045,4321073,4323132,2060
ATABNB,0.00000000,0.000,0.00000000,0.00036900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
ATABUSD,-0.00140000,-1.737,0.07995273,0.08060000,0.07920000,1240.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08060000,0.08070000,0.07920000,244506.00000000,19548.92190000,1691031606227,1691118006227,10010847,10011047,201
ATAUSDT,-0.00710000,-7.726,0.08634283,0.09180000,0.08480000,1133.00000000,0.08470000,42039.00000000,0.08480000,5273.00000000,0.09190000,0.09190000,0.08100000,16131306.00000000,1392822.59410000,1700564507045,1700650907045,49578178,49590345,12168
GTCBTC,-0.00000152,-5.234,0.00002760,0.00002921,0.00002752,3.90000000,0.00002744,99.40000000,0.00002748,50.00000000,0.00002904,0.00002904,0.00002639,59062.10000000,1.62984395,1700564506705,1700650906705,2625207,2626623,1417
GTCBNB,0.00000000,0.000,0.00000000,0.01860000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
GTCBUSD,-0.04800000,-4.800,0.96123995,1.00600000,0.95200000,22.20000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.01400000,0.92100000,20157.20000000,19375.90600000,1698303638796,1698390038796,4222772,4223353,582
GTCUSDT,-0.07900000,-7.268,1.01436100,1.08800000,1.00800000,27.50000000,1.00600000,1244.10000000,1.00700000,7.50000000,1.08700000,1.08700000,0.95800000,2787455.30000000,2827485.94520000,1700564506735,1700650906735,27413382,27435930,22549
TORNBTC,0.00000000,0.000,0.00000000,0.00023980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
TORNBNB,0.00000000,0.000,0.00000000,0.09058000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
TORNBUSD,-0.25600000,-6.790,3.63559868,3.76900000,3.51400000,4.60000000,3.51400000,56.22000000,3.51700000,3.47000000,3.77000000,3.88000000,3.33300000,240107.04000000,872932.83698000,1700564176742,1700650576742,9051227,9059918,8692
TORNUSDT,0.00000000,0.000,0.00000000,4.06000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
MATICTRY,-1.02900000,-4.423,22.13976439,23.24000000,22.23400000,13.60000000,22.22900000,161.80000000,22.25100000,261.90000000,23.26300000,23.27800000,21.00000000,1232892.60000000,27295951.68300000,1700564507201,1700650907201,5141657,5147274,5618
ETCGBP,0.00000000,0.000,0.00000000,26.54000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
SOLGBP,-1.06000000,-2.318,43.74577398,46.24000000,44.67000000,1.04000000,44.61000000,1.83000000,44.67000000,3.63000000,45.73000000,45.92000000,41.34000000,4025.61000000,176103.42520000,1700564506400,1700650906400,1127422,1129033,1612
BAKEBTC,-0.00000033,-8.189,0.00000378,0.00000405,0.00000370,48.40000000,0.00000369,3940.30000000,0.00000370,1476.70000000,0.00000403,0.00000406,0.00000358,747100.60000000,2.82265482,1700564502127,1700650902127,3355897,3358074,2178
COTIBUSD,0.00045000,1.221,0.03669827,0.03688000,0.03732000,302.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03687000,0.03740000,0.03620000,428036.00000000,15708.18002000,1697691637229,1697778037229,8142293,8142443,151
KEEPBTC,0.00000000,0.000,0.00000000,0.00001432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
KEEPBNB,0.00000000,0.000,0.00000000,0.00145070,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
KEEPBUSD,0.00000000,0.000,0.00000000,0.62600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
KEEPUSDT,0.00000000,0.000,0.00000000,0.62510000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
SOLTRY,-54.20000000,-3.273,1575.08660035,1655.20000000,1602.00000000,1.00000000,1600.90000000,29.46000000,1601.80000000,79.08000000,1656.20000000,1656.20000000,1486.90000000,127117.01000000,200220299.12800000,1700564507107,1700650907107,14781203,14797177,15975
RUNEGBP,-0.06300000,-4.698,1.26502738,1.33900000,1.27800000,65.80000000,0.00000000,0.00000000,0.00000000,0.00000000,1.34100000,1.36900000,1.18000000,55749.00000000,70524.01120000,1692172801637,1692259201637,208067,208450,384
SOLBRL,-7.10000000,-2.549,265.94667302,278.50000000,271.40000000,1.05000000,271.10000000,9.09000000,271.20000000,2.26000000,278.50000000,278.50000000,253.10000000,13593.55000000,3615159.39700000,1700564504977,1700650904977,2270132,2274744,4613
SCBUSD,0.00000000,0.000,0.00000000,0.00366400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
CHRBUSD,-0.00040000,-0.367,0.10901007,0.10870000,0.10850000,1386.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10890000,0.11560000,0.10570000,1053967.00000000,114893.01770000,1698303623119,1698390023119,7988630,7989942,1313
STMXBUSD,-0.00006500,-1.099,0.00611238,0.00594300,0.00585100,7635.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00591600,0.00650000,0.00573000,89376725.00000000,546304.26378600,1694674806018,1694761206018,2976426,2980195,3770
HNTBUSD,0.00000000,0.000,0.00000000,1.22800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
FTTBUSD,-0.00440000,-0.388,1.13462253,1.13500000,1.13000000,165.50000000,0.00000000,0.00000000,0.00000000,0.00000000,1.13440000,1.15400000,1.12060000,510414.84000000,579128.17853800,1695870026910,1695956426910,30755827,30760235,4409
DOCKBUSD,-0.00028000,-1.801,0.01523352,0.01565000,0.01527000,6527.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01555000,0.01575000,0.01269000,2791462.00000000,42523.80310000,1691031620712,1691118020712,2443214,2443504,291
ADABIDR,46.00,1.174,3934.86,3919.00,3965.00,286.20000000,0.00,0.00000000,0.00,0.00000000,3919.00,3979.00,3884.00,75223.50000000,295994243.90,1694077204747,1694163604747,2359573,2359724,152
ERNBNB,0.00000000,0.000,0.00000000,0.00669000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
ERNBUSD,-0.02400000,-1.605,1.47353629,1.49800000,1.47100000,32.60000000,0.00000000,0.00000000,0.00000000,0.00000000,1.49500000,1.50000000,1.44900000,25049.00000000,36910.61050000,1696482028222,1696568428222,6486535,6486797,263
ERNUSDT,-0.09200000,-5.412,1.64080339,1.69900000,1.60800000,9.90000000,1.60600000,241.10000000,1.60800000,46.80000000,1.70000000,1.72300000,1.55600000,707009.20000000,1160063.09110000,1700564474652,1700650874652,15465906,15474727,8822
KLAYBTC,0.00000040,8.163,0.00000508,0.00000488,0.00000530,100.00000000,0.00000529,1978.40000000,0.00000531,7775.00000000,0.00000490,0.00000553,0.00000474,932935.90000000,4.73972976,1700564501311,1700650901311,2232614,2235104,2491
KLAYBNB,0.00000000,0.000,0.00000000,0.00061800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
KLAYBUSD,-0.00210000,-1.527,0.13648648,0.13760000,0.13540000,179.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13750000,0.13910000,0.13300000,121790.50000000,16622.75604000,1693454402844,1693540802844,4818139,4818321,183
KLAYUSDT,0.01170000,6.407,0.18590728,0.18260000,0.19430000,587.50000000,0.19420000,42825.50000000,0.19430000,1560.60000000,0.18260000,0.20120000,0.17270000,97198994.40000000,18070001.05392000,1700564507185,1700650907185,26162757,26256239,93483
RUNEEUR,0.23900000,4.753,4.91868758,5.03000000,5.26700000,165.10000000,5.30400000,13.50000000,5.31000000,34.60000000,5.02800000,5.33300000,4.35700000,44201.60000000,217413.86110000,1700564506908,1700650906908,743008,744162,1155
MATICAUD,0.00000000,0.000,0.00000000,1.21410000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
DOTRUB,14.00000000,2.920,485.91933061,480.00000000,493.50000000,0.93000000,0.00000000,0.00000000,0.00000000,0.00000000,479.50000000,496.00000000,471.50000000,944.15000000,458780.73600000,1700362818857,1700449218857,260281,260360,80
UTKBUSD,0.00150000,2.747,0.05481958,0.05470000,0.05610000,188.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05460000,0.05610000,0.05380000,184318.00000000,10104.23620000,1694077211775,1694163611775,3179313,3179374,62
IOTXBUSD,0.00008000,0.374,0.02124525,0.02143000,0.02148000,15493.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02140000,0.02183000,0.02031000,3749192.00000000,79652.52882000,1698303661291,1698390061291,10771597,10772249,653
PHAUSDT,0.00100000,0.935,0.10756864,0.10690000,0.10800000,5586.00000000,0.10790000,1587.00000000,0.10810000,2047.00000000,0.10700000,0.11400000,0.10020000,75715635.00000000,8144627.65830000,1700564501354,1700650901354,15899375,15958330,58956
SOLRUB,273.00000000,5.256,5463.93493410,5194.00000000,5467.00000000,0.05000000,0.00000000,0.00000000,0.00000000,0.00000000,5194.00000000,5624.00000000,5194.00000000,264.04000000,1442697.38000000,1700362831957,1700449231957,538486,538659,174
RUNEAUD,0.00000000,0.000,0.00000000,17.40400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
BUSDUAH,0.02000000,0.049,40.99836021,41.03000000,41.12000000,396.00000000,0.00000000,0.00000000,0.00000000,0.00000000,41.10000000,41.12000000,40.82000000,79553.00000000,3261542.55000000,1700103628045,1700190028045,1744789,1744941,153
BONDBTC,-0.00000400,-3.854,0.00010063,0.00010290,0.00009980,1.52000000,0.00009980,1.52000000,0.00010010,57.29000000,0.00010380,0.00010460,0.00009580,17246.81000000,1.73557938,1700564444150,1700650844150,2521155,2522351,1197
BONDBNB,0.00000000,0.000,0.00000000,0.02969000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
BONDBUSD,-0.16400000,-3.705,4.27566548,4.42600000,4.26200000,5.19000000,0.00000000,0.00000000,0.00000000,0.00000000,4.42600000,4.50700000,4.13300000,12197.13000000,52150.84765000,1700103621892,1700190021892,6799773,6800294,522
BONDUSDT,-0.21700000,-5.597,3.69396839,3.87900000,3.66000000,56.75000000,3.65800000,341.55000000,3.66100000,132.54000000,3.87700000,3.87800000,3.46000000,990280.57000000,3658065.11998000,1700564506513,1700650906513,21780730,21806033,25304
MLNBTC,-0.00001600,-3.819,0.00040422,0.00041800,0.00040300,9.03300000,0.00040200,78.30500000,0.00040500,47.61700000,0.00041900,0.00042300,0.00039400,5811.48400000,2.34912257,1700564502057,1700650902057,1838909,1841126,2218
MLNBNB,0.00000000,0.000,0.00000000,0.09880000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
MLNBUSD,0.00000000,0.000,0.00000000,15.73000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
MLNUSDT,-0.86000000,-5.502,14.90979255,15.64000000,14.77000000,1.00200000,14.77000000,24.89400000,14.78000000,33.78100000,15.63000000,15.70000000,14.19000000,64237.57100000,957768.85725000,1700564435282,1700650835282,8491947,8502283,10337
GRTTRY,-0.04500000,-1.094,3.88016499,4.11400000,4.06700000,270.00000000,4.06200000,21536.00000000,4.06700000,6163.00000000,4.11200000,4.12700000,3.64300000,7755616.00000000,30093069.71000000,1700564506305,1700650906305,4904082,4909668,5587
CAKEBRL,0.00000000,0.000,0.00000000,69.72000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
ICPRUB,0.00000000,0.000,0.00000000,4589.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
DOTAUD,0.00000000,0.000,0.00000000,6.63100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
AAVEBRL,0.00000000,0.000,0.00000000,1792.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
EOSAUD,0.00000000,0.000,0.00000000,6.55500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
DEXEUSDT,-0.16000000,-4.718,3.22595875,3.38800000,3.23100000,14.12000000,3.22000000,29.71000000,3.22800000,20.49000000,3.39100000,3.46600000,3.04800000,285897.68000000,922294.12335000,1700564506408,1700650906408,13283452,13298585,15134
LTOBUSD,-0.00050000,-0.887,0.05564662,0.05660000,0.05590000,387.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05640000,0.05660000,0.05480000,114300.00000000,6360.40880000,1696489203135,1696575603135,6084963,6085018,56
ADXBUSD,0.00070000,0.528,0.13205768,0.13250000,0.13340000,854.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13270000,0.13380000,0.13090000,66673.00000000,8804.68140000,1697691603446,1697778003446,5695516,5695642,127
QUICKBTC,-0.00000004,-2.920,0.00000134,0.00000137,0.00000133,33025.00000000,0.00000133,7317.00000000,0.00000134,10465.00000000,0.00000137,0.00000138,0.00000130,1002334.00000000,1.33905577,1700564502351,1700650902351,1823220,1825086,1867
QUICKBNB,0.00000000,0.000,0.00000000,0.42200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
QUICKBUSD,0.00000000,0.000,0.00000000,74.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
C98USDT,-0.01220000,-6.552,0.17405858,0.18630000,0.17400000,4286.20000000,0.17390000,13934.30000000,0.17410000,34635.50000000,0.18620000,0.18800000,0.16160000,49175691.00000000,8559451.06930000,1700564507107,1700650907107,52598531,52640569,42039
C98BUSD,0.00010000,0.075,0.13555946,0.13400000,0.13430000,82.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13420000,0.14040000,0.13270000,560636.20000000,75999.54050000,1697090412285,1697176812285,15241653,15242713,1061
C98BNB,0.00000000,0.000,0.00000000,0.00080500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
C98BTC,-0.00000023,-4.637,0.00000477,0.00000500,0.00000473,21.20000000,0.00000474,3743.40000000,0.00000476,1262.70000000,0.00000496,0.00000505,0.00000446,893681.70000000,4.26067411,1700564506258,1700650906258,4548796,4550947,2152
CLVBTC,-0.00000003,-2.804,0.00000106,0.00000106,0.00000104,346.80000000,0.00000103,6610.60000000,0.00000104,116503.30000000,0.00000107,0.00000115,0.00000101,6455242.80000000,6.85628024,1700564391959,1700650791959,2277689,2279298,1610
CLVBNB,0.00000000,0.000,0.00000000,0.00026430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
CLVBUSD,-0.00015000,-0.455,0.03284255,0.03312000,0.03282000,337.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03297000,0.03353000,0.03254000,385298.20000000,12654.17463600,1695877220237,1695963620237,4608618,4608769,152
CLVUSDT,-0.00172000,-4.343,0.03924697,0.03959000,0.03788000,14581.40000000,0.03784000,3402.00000000,0.03788000,3340.10000000,0.03960000,0.04254000,0.03637000,66327498.50000000,2603153.46698000,1700564498521,1700650898521,15114180,15131415,17236
QNTBTC,0.00002800,1.048,0.00266775,0.00267300,0.00270100,0.06400000,0.00269900,3.56100000,0.00270100,2.52100000,0.00267300,0.00274800,0.00258900,8034.25500000,21.43336024,1700564506889,1700650906889,13039807,13048755,8949
QNTBNB,0.00000000,0.000,0.00000000,0.40150000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572382654,1689658782654,-1,-1,0
QNTBUSD,-0.10000000,-0.117,85.30364258,85.60000000,85.50000000,0.48800000,0.00000000,0.00000000,0.00000000,0.00000000,85.60000000,86.20000000,84.50000000,926.84300000,79063.08400000,1697698836016,1697785236016,8800405,8801211,807
